Run,Assay Type,BioProject,BioSample,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,Alias,ENA_CHECKLIST,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,sample_name,SRA_accession,title,AvgSpotLen,Bases,Bytes,MBases,MBytes,AssemblyName,ENA-FIRST-PUBLIC,ENA-LAST-UPDATE,Sample name,Registration number,Period,Age (years ago) ,Site,latitude,longitude,Country,Species,Sex
ERR3225486,WGS,PRJEB31613,SAMEA5408179,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252938,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408179,ERP114186,BroughOfDeerness_VHR037_1417,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:33Z,public,ERS3213489,ERS3213489,BroughOfDeerness_VHR037_1417,64.0,216726818.0,64563281.0,216.0,61.0,GCA_000002305.1,,,BroughOfDeerness_VHR037_1417,CGG_1_020957,Middle Ages,1317-1517,BroughOfDeerness,58.964,-2.705,United Kingdom,horse,male
ERR3225488,WGS,PRJEB31613,SAMEA5408181,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252940,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408181,ERP114186,Bruszcewo_Bru4_3917,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:33Z,public,ERS3213491,ERS3213491,Bruszcewo_Bru4_3917,60.0,32945674.0,11868124.0,32.0,11.0,GCA_000002305.1,,,Bruszcewo_Bru4_3917,CGG_1_018376,Bronze Age,3617-4217,Bruszcewo,52.007,16.562,Poland,horse,male
ERR3225489,WGS,PRJEB31613,SAMEA5408182,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252941,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408182,ERP114186,CaminoDeLasYeseras_CdY2_4678,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:33Z,public,ERS3213492,ERS3213492,CaminoDeLasYeseras_CdY2_4678,51.0,9165043478.0,2044574959.0,9165.0,1949.0,GCA_000002305.1,,,CaminoDeLasYeseras_CdY2_4678,CGG_1_018391,Copper Age,4496-4861,"Camino de las Yeseras, Madrid",40.442,-3.4939999999999998,Spain,horse,male
ERR3225490,WGS,PRJEB31613,SAMEA5408183,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252942,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408183,ERP114186,Cantorella_UE2275x2_4791,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:33Z,public,ERS3213493,ERS3213493,Cantorella_UE2275x2_4791,32.0,6094660914.0,1927445452.0,6094.0,1838.0,GCA_000002305.1,,,Cantorella_UE2275x2_4791,CGG_1_020989,Copper Age,4791,Cantorella,41.553000000000004,1.0390000000000001,Spain,horse,female
ERR3225491,WGS,PRJEB31613,SAMEA5408184,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252943,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408184,ERP114186,Capesterre_LIS2_417,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:33Z,public,ERS3213494,ERS3213494,Capesterre_LIS2_417,64.0,31713736.0,11365280.0,31.0,10.0,GCA_000002305.1,,,Capesterre_LIS2_417,CGG_1_019703,Early Modern period,317-517,Capesterre-Belle-Eau,16.05,-61.568999999999996,Guadeloupe (France),horse,female
ERR3225492,WGS,PRJEB31613,SAMEA5408185,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252944,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408185,ERP114186,Capote_Cap102_2167,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:33Z,public,ERS3213495,ERS3213495,Capote_Cap102_2167,54.0,43567463.0,13212422.0,43.0,12.0,GCA_000002305.1,,,Capote_Cap102_2167,CGG_1_016984,Iron Age,2117-2217,Capote,38.098,-6.693,Spain,horse,female
ERR3225493,WGS,PRJEB31613,SAMEA5408186,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252945,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408186,ERP114186,Charregass_NBxRa849_1667,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:33Z,public,ERS3213496,ERS3213496,Charregass_NBxRa849_1667,56.0,58518902.0,18668859.0,58.0,17.0,GCA_000002305.1,,,Charregass_NBxRa849_1667,CGG_1_020509,Roman period,1617-1717,Steim am Rhein Charregass,47.65,8.85,Switzerland,horse,male
ERR3225494,WGS,PRJEB31613,SAMEA5408187,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252946,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408187,ERP114186,Chartres_GVA1_1917,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:33Z,public,ERS3213497,ERS3213497,Chartres_GVA1_1917,58.0,216353920.0,62899542.0,216.0,59.0,GCA_000002305.1,,,Chartres_GVA1_1917,CGG_1_019259,Roman period,1917,"Chartres, boulevard de la Courtille",48.442,1.494,France,horse,male
ERR3225495,WGS,PRJEB31613,SAMEA5408188,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252947,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408188,ERP114186,Chartres_GVA111_1917,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:33Z,public,ERS3213498,ERS3213498,Chartres_GVA111_1917,52.0,188311341.0,64965827.0,188.0,61.0,GCA_000002305.1,,,Chartres_GVA111_1917,CGG_1_019369,Roman period,1917,"Chartres, boulevard de la Courtille",48.442,1.494,France,horse,female
ERR3225496,WGS,PRJEB31613,SAMEA5408189,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252948,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408189,ERP114186,Chartres_GVA112_1917,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:33Z,public,ERS3213499,ERS3213499,Chartres_GVA112_1917,55.0,268197004.0,93164741.0,268.0,88.0,GCA_000002305.1,,,Chartres_GVA112_1917,CGG_1_019370,Roman period,1917,"Chartres, boulevard de la Courtille",48.442,1.494,France,horse,male
ERR3225497,WGS,PRJEB31613,SAMEA5408190,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252949,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408190,ERP114186,Chartres_GVA115_1917,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:33Z,public,ERS3213500,ERS3213500,Chartres_GVA115_1917,53.0,369795172.0,125677418.0,369.0,119.0,GCA_000002305.1,,,Chartres_GVA115_1917,CGG_1_019373,Roman period,1917,"Chartres, boulevard de la Courtille",48.442,1.494,France,horse,male
ERR3225498,WGS,PRJEB31613,SAMEA5408191,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252950,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408191,ERP114186,Chartres_GVA2_1917,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T11:10:57Z,public,ERS3213501,ERS3213501,Chartres_GVA2_1917,57.0,602951191.0,202115994.0,602.0,192.0,EQUCAB2,,,Chartres_GVA2_1917,CGG_1_019260,Roman period,1917,"Chartres, boulevard de la Courtille",48.442,1.494,France,mule,male
ERR3225499,WGS,PRJEB31613,SAMEA5408192,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252951,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408192,ERP114186,Chartres_GVA26_1917,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:33Z,public,ERS3213502,ERS3213502,Chartres_GVA26_1917,55.0,14571846945.0,4123589088.0,14571.0,3932.0,GCA_000002305.1,,,Chartres_GVA26_1917,CGG_1_019284,Roman period,1917,"Chartres, boulevard de la Courtille",48.442,1.494,France,horse,male
ERR3225500,WGS,PRJEB31613,SAMEA5408193,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252952,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408193,ERP114186,Chartres_GVA28_1917,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:33Z,public,ERS3213503,ERS3213503,Chartres_GVA28_1917,60.0,467920659.0,151800477.0,467.0,144.0,GCA_000002305.1,,,Chartres_GVA28_1917,CGG_1_019286,Roman period,1917,"Chartres, boulevard de la Courtille",48.442,1.494,France,horse,male
ERR3225501,WGS,PRJEB31613,SAMEA5408194,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252953,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408194,ERP114186,Chartres_GVA36_1917,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:33Z,public,ERS3213504,ERS3213504,Chartres_GVA36_1917,54.0,3713481649.0,1125073275.0,3713.0,1072.0,GCA_000002305.1,,,Chartres_GVA36_1917,CGG_1_019294,Roman period,1917,"Chartres, boulevard de la Courtille",48.442,1.494,France,horse,male
ERR3225502,WGS,PRJEB31613,SAMEA5408195,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252954,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408195,ERP114186,Chartres_GVA39_1917,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T13:37:11Z,public,ERS3213505,ERS3213505,Chartres_GVA39_1917,56.0,192816278.0,57369960.0,192.0,54.0,EQUCAB2,,,Chartres_GVA39_1917,CGG_1_019297,Roman period,1917,"Chartres, boulevard de la Courtille",48.442,1.494,France,mule,male
ERR3225503,WGS,PRJEB31613,SAMEA5408196,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252955,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408196,ERP114186,Chartres_GVA4_1917,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:33Z,public,ERS3213506,ERS3213506,Chartres_GVA4_1917,57.0,8127809862.0,2341060815.0,8127.0,2232.0,GCA_000002305.1,,,Chartres_GVA4_1917,CGG_1_019262,Roman period,1917,"Chartres, boulevard de la Courtille",48.442,1.494,France,horse,male
ERR3225504,WGS,PRJEB31613,SAMEA5408197,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252956,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408197,ERP114186,Chartres_GVA43_1917,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:33Z,public,ERS3213507,ERS3213507,Chartres_GVA43_1917,54.0,11765951248.0,3193025525.0,11765.0,3045.0,GCA_000002305.1,,,Chartres_GVA43_1917,CGG_1_019301,Roman period,1917,"Chartres, boulevard de la Courtille",48.442,1.494,France,horse,female
ERR3225505,WGS,PRJEB31613,SAMEA5408198,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252957,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408198,ERP114186,Chartres_GVA47_1917,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:33Z,public,ERS3213508,ERS3213508,Chartres_GVA47_1917,51.0,160388652.0,50364273.0,160.0,48.0,GCA_000002305.1,,,Chartres_GVA47_1917,CGG_1_019305,Roman period,1917,"Chartres, boulevard de la Courtille",48.442,1.494,France,horse,male
ERR3225506,WGS,PRJEB31613,SAMEA5408199,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252958,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408199,ERP114186,Chartres_GVA48_1917,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:33Z,public,ERS3213509,ERS3213509,Chartres_GVA48_1917,60.0,168075371.0,49255282.0,168.0,46.0,GCA_000002305.1,,,Chartres_GVA48_1917,CGG_1_019306,Roman period,1917,"Chartres, boulevard de la Courtille",48.442,1.494,France,horse,male
ERR3225507,WGS,PRJEB31613,SAMEA5408200,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252959,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408200,ERP114186,Chartres_GVA53_1917,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:33Z,public,ERS3213510,ERS3213510,Chartres_GVA53_1917,55.0,168674476.0,57676412.0,168.0,55.0,GCA_000002305.1,,,Chartres_GVA53_1917,CGG_1_019311,Roman period,1917,"Chartres, boulevard de la Courtille",48.442,1.494,France,horse,male
ERR3225508,WGS,PRJEB31613,SAMEA5408201,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252960,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408201,ERP114186,Chartres_GVA56_1917,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:33Z,public,ERS3213511,ERS3213511,Chartres_GVA56_1917,55.0,6745606561.0,2023824375.0,6745.0,1930.0,GCA_000002305.1,,,Chartres_GVA56_1917,CGG_1_019314,Roman period,1917,"Chartres, boulevard de la Courtille",48.442,1.494,France,horse,male
ERR3225509,WGS,PRJEB31613,SAMEA5408202,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252961,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408202,ERP114186,Chartres_GVA60_1917,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:33Z,public,ERS3213512,ERS3213512,Chartres_GVA60_1917,50.0,226293765.0,79485832.0,226.0,75.0,GCA_000002305.1,,,Chartres_GVA60_1917,CGG_1_019318,Roman period,1917,"Chartres, boulevard de la Courtille",48.442,1.494,France,horse,male
ERR3225510,WGS,PRJEB31613,SAMEA5408203,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252962,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408203,ERP114186,Chartres_GVA64_1917,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T13:36:54Z,public,ERS3213513,ERS3213513,Chartres_GVA64_1917,57.0,251687597.0,84663907.0,251.0,80.0,EQUCAB2,,,Chartres_GVA64_1917,CGG_1_019322,Roman period,1917,"Chartres, boulevard de la Courtille",48.442,1.494,France,mule,male
ERR3225511,WGS,PRJEB31613,SAMEA5408204,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252963,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408204,ERP114186,Chartres_GVA65_1917,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T13:36:38Z,public,ERS3213514,ERS3213514,Chartres_GVA65_1917,63.0,753564317.0,245392862.0,753.0,234.0,EQUCAB2,,,Chartres_GVA65_1917,CGG_1_019323,Roman period,1917,"Chartres, boulevard de la Courtille",48.442,1.494,France,mule,male
ERR3225512,WGS,PRJEB31613,SAMEA5408205,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252964,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408205,ERP114186,Chartres_GVA68_1917,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T13:36:19Z,public,ERS3213515,ERS3213515,Chartres_GVA68_1917,56.0,261719686.0,89722167.0,261.0,85.0,EQUCAB2,,,Chartres_GVA68_1917,CGG_1_019326,Roman period,1917,"Chartres, boulevard de la Courtille",48.442,1.494,France,mule,male
ERR3225513,WGS,PRJEB31613,SAMEA5408206,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252965,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408206,ERP114186,Chartres_GVA75_1917,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:33Z,public,ERS3213516,ERS3213516,Chartres_GVA75_1917,53.0,182936462.0,61797737.0,182.0,58.0,GCA_000002305.1,,,Chartres_GVA75_1917,CGG_1_019333,Roman period,1917,"Chartres, boulevard de la Courtille",48.442,1.494,France,horse,male
ERR3225514,WGS,PRJEB31613,SAMEA5408207,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252966,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408207,ERP114186,Chartres_GVA78_1917,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T13:36:01Z,public,ERS3213517,ERS3213517,Chartres_GVA78_1917,59.0,152377376.0,45336934.0,152.0,43.0,EQUCAB2,,,Chartres_GVA78_1917,CGG_1_019336,Roman period,1917,"Chartres, boulevard de la Courtille",48.442,1.494,France,mule,male
ERR3225515,WGS,PRJEB31613,SAMEA5408208,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252967,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408208,ERP114186,Chartres_GVA81_1917,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:33Z,public,ERS3213518,ERS3213518,Chartres_GVA81_1917,54.0,7698693208.0,2360409414.0,7698.0,2251.0,GCA_000002305.1,,,Chartres_GVA81_1917,CGG_1_019339,Roman period,1917,"Chartres, boulevard de la Courtille",48.442,1.494,France,horse,female
ERR3225516,WGS,PRJEB31613,SAMEA5408209,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252968,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408209,ERP114186,Chartres_GVA9_1917,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:33Z,public,ERS3213519,ERS3213519,Chartres_GVA9_1917,53.0,234806167.0,82739345.0,234.0,78.0,GCA_000002305.1,,,Chartres_GVA9_1917,CGG_1_019267,Roman period,1917,"Chartres, boulevard de la Courtille",48.442,1.494,France,horse,male
ERR3225517,WGS,PRJEB31613,SAMEA5408210,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252969,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408210,ERP114186,Chartres_GVA95_1917,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T13:34:18Z,public,ERS3213520,ERS3213520,Chartres_GVA95_1917,59.0,275293548.0,91632360.0,275.0,87.0,EQUCAB2,,,Chartres_GVA95_1917,CGG_1_019353,Roman period,1917,"Chartres, boulevard de la Courtille",48.442,1.494,France,mule,female
ERR3225518,WGS,PRJEB31613,SAMEA5408211,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252970,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408211,ERP114186,Dariali_Georgia2_317,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:33Z,public,ERS3213521,ERS3213521,Dariali_Georgia2_317,59.0,90398746.0,27004880.0,90.0,25.0,GCA_000002305.1,,,Dariali_Georgia2_317,CGG_1_02026,Early Modern period,17-617,"Dariali, Tamara Fort",42.74,44.62,Georgia,horse,female
ERR3225519,WGS,PRJEB31613,SAMEA5408212,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252971,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408212,ERP114186,Derkul_NB2_Neolithic,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:33Z,public,ERS3213522,ERS3213522,Derkul_NB2_Neolithic,40.0,74692765.0,28973852.0,74.0,27.0,GCA_000002305.1,,,Derkul_NB2_Neolithic,CGG_1_016994,Neolithic,-,Derkul,51.16,51.17,Russia,horse,male
