Run,Assay Type,BioProject,BioSample,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,Alias,ENA_CHECKLIST,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,sample_name,SRA_accession,title,AvgSpotLen,Bases,Bytes,MBases,MBytes,AssemblyName,ENA-FIRST-PUBLIC,ENA-LAST-UPDATE
ERR3225506,WGS,PRJEB31613,SAMEA5408199,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252958,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408199,ERP114186,Chartres_GVA48_1917,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:33Z,public,ERS3213509,ERS3213509,Chartres_GVA48_1917,60,168075371,49255282,168,46,GCA_000002305.1,,
ERR3225507,WGS,PRJEB31613,SAMEA5408200,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252959,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408200,ERP114186,Chartres_GVA53_1917,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:33Z,public,ERS3213510,ERS3213510,Chartres_GVA53_1917,55,168674476,57676412,168,55,GCA_000002305.1,,
ERR3225508,WGS,PRJEB31613,SAMEA5408201,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252960,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408201,ERP114186,Chartres_GVA56_1917,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:33Z,public,ERS3213511,ERS3213511,Chartres_GVA56_1917,55,6745606561,2023824375,6745,1930,GCA_000002305.1,,
ERR3225509,WGS,PRJEB31613,SAMEA5408202,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252961,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408202,ERP114186,Chartres_GVA60_1917,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:33Z,public,ERS3213512,ERS3213512,Chartres_GVA60_1917,50,226293765,79485832,226,75,GCA_000002305.1,,
ERR3225510,WGS,PRJEB31613,SAMEA5408203,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252962,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408203,ERP114186,Chartres_GVA64_1917,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T13:36:54Z,public,ERS3213513,ERS3213513,Chartres_GVA64_1917,57,251687597,84663907,251,80,EQUCAB2,,
ERR3225511,WGS,PRJEB31613,SAMEA5408204,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252963,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408204,ERP114186,Chartres_GVA65_1917,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T13:36:38Z,public,ERS3213514,ERS3213514,Chartres_GVA65_1917,63,753564317,245392862,753,234,EQUCAB2,,
ERR3225512,WGS,PRJEB31613,SAMEA5408205,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252964,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408205,ERP114186,Chartres_GVA68_1917,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T13:36:19Z,public,ERS3213515,ERS3213515,Chartres_GVA68_1917,56,261719686,89722167,261,85,EQUCAB2,,
ERR3225513,WGS,PRJEB31613,SAMEA5408206,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252965,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408206,ERP114186,Chartres_GVA75_1917,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:33Z,public,ERS3213516,ERS3213516,Chartres_GVA75_1917,53,182936462,61797737,182,58,GCA_000002305.1,,
ERR3225514,WGS,PRJEB31613,SAMEA5408207,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252966,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408207,ERP114186,Chartres_GVA78_1917,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T13:36:01Z,public,ERS3213517,ERS3213517,Chartres_GVA78_1917,59,152377376,45336934,152,43,EQUCAB2,,
ERR3225515,WGS,PRJEB31613,SAMEA5408208,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252967,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408208,ERP114186,Chartres_GVA81_1917,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:33Z,public,ERS3213518,ERS3213518,Chartres_GVA81_1917,54,7698693208,2360409414,7698,2251,GCA_000002305.1,,
ERR3225516,WGS,PRJEB31613,SAMEA5408209,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252968,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408209,ERP114186,Chartres_GVA9_1917,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:33Z,public,ERS3213519,ERS3213519,Chartres_GVA9_1917,53,234806167,82739345,234,78,GCA_000002305.1,,
ERR3225517,WGS,PRJEB31613,SAMEA5408210,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252969,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408210,ERP114186,Chartres_GVA95_1917,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T13:34:18Z,public,ERS3213520,ERS3213520,Chartres_GVA95_1917,59,275293548,91632360,275,87,EQUCAB2,,
ERR3225518,WGS,PRJEB31613,SAMEA5408211,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252970,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408211,ERP114186,Dariali_Georgia2_317,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:33Z,public,ERS3213521,ERS3213521,Dariali_Georgia2_317,59,90398746,27004880,90,25,GCA_000002305.1,,
ERR3225519,WGS,PRJEB31613,SAMEA5408212,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252971,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408212,ERP114186,Derkul_NB2_Neolithic,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:33Z,public,ERS3213522,ERS3213522,Derkul_NB2_Neolithic,40,74692765,28973852,74,27,GCA_000002305.1,,
ERR3225520,WGS,PRJEB31613,SAMEA5408213,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252972,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408213,ERP114186,Derkul_NB4_Neolithic,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:33Z,public,ERS3213523,ERS3213523,Derkul_NB4_Neolithic,54,874570347,265414784,874,253,GCA_000002305.1,,
ERR3225521,WGS,PRJEB31613,SAMEA5408214,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252973,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408214,ERP114186,ElAcequion_Spain38_4058,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:33Z,public,ERS3213524,ERS3213524,ElAcequion_Spain38_4058,45,1051426568,270661324,1051,258,GCA_000002305.1,,
ERR3225522,WGS,PRJEB31613,SAMEA5408215,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252974,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408215,ERP114186,ElAcequion_Spain39_3993,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:33Z,public,ERS3213525,ERS3213525,ElAcequion_Spain39_3993,72,4535175058,1008749124,4535,962,GCA_000002305.1,,
ERR3225523,WGS,PRJEB31613,SAMEA5408216,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252975,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408216,ERP114186,ElsVilars_UE4618_2672,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:33Z,public,ERS3213526,ERS3213526,ElsVilars_UE4618_2672,83,8603269321,2249299670,8603,2145,GCA_000002305.1,,
ERR3225524,WGS,PRJEB31613,SAMEA5408217,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252976,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408217,ERP114186,Evreux_GVA130_1817,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T11:17:52Z,public,ERS3213527,ERS3213527,Evreux_GVA130_1817,58,386732555,125587147,386,119,EQUCAB2,,
ERR3225525,WGS,PRJEB31613,SAMEA5408218,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252977,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408218,ERP114186,Evreux_GVA132_1817,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T11:17:28Z,public,ERS3213528,ERS3213528,Evreux_GVA132_1817,54,327125033,108672577,327,103,EQUCAB2,,
ERR3225526,WGS,PRJEB31613,SAMEA5408219,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252978,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408219,ERP114186,Evreux_GVA133_1817,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:33Z,public,ERS3213529,ERS3213529,Evreux_GVA133_1817,53,4264230660,1378121831,4264,1314,GCA_000002305.1,,
ERR3225527,WGS,PRJEB31613,SAMEA5408220,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252979,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408220,ERP114186,Evreux_GVA135_1817,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:33Z,public,ERS3213530,ERS3213530,Evreux_GVA135_1817,55,2173326733,666811682,2173,635,GCA_000002305.1,,
ERR3225528,WGS,PRJEB31613,SAMEA5408221,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252980,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408221,ERP114186,Evreux_GVA140_1817,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:33Z,public,ERS3213531,ERS3213531,Evreux_GVA140_1817,53,3783535812,1255735053,3783,1197,GCA_000002305.1,,
ERR3225529,WGS,PRJEB31613,SAMEA5408222,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252981,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408222,ERP114186,Fengtai_Fen4_2820,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:33Z,public,ERS3213532,ERS3213532,Fengtai_Fen4_2820,59,1135105206,318179714,1135,303,GCA_000002305.1,,
ERR3225530,WGS,PRJEB31613,SAMEA5408223,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252982,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408223,ERP114186,FrankfurtHeddernheim_Fr1_1863,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:34Z,public,ERS3213533,ERS3213533,FrankfurtHeddernheim_Fr1_1863,53,8633742318,2586502018,8633,2466,GCA_000002305.1,,
ERR3225531,WGS,PRJEB31613,SAMEA5408224,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252983,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408224,ERP114186,GolModII_Mon23_2007,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:34Z,public,ERS3213534,ERS3213534,GolModII_Mon23_2007,61,15779854522,3884102990,15779,3704,GCA_000002305.1,,
ERR3225532,WGS,PRJEB31613,SAMEA5408225,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252984,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408225,ERP114186,GolModII_Mon24_1993,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:34Z,public,ERS3213535,ERS3213535,GolModII_Mon24_1993,52,12732460931,3782789902,12732,3607,GCA_000002305.1,,
ERR3225533,WGS,PRJEB31613,SAMEA5408226,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252985,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408226,ERP114186,GolModII_Mon25_2011,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:34Z,public,ERS3213536,ERS3213536,GolModII_Mon25_2011,49,11814975493,3496798764,11814,3334,GCA_000002305.1,,
ERR3225534,WGS,PRJEB31613,SAMEA5408227,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252986,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408227,ERP114186,GolModII_Mon26_1999,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:34Z,public,ERS3213537,ERS3213537,GolModII_Mon26_1999,56,10260723230,2899012033,10260,2764,GCA_000002305.1,,
ERR3225535,WGS,PRJEB31613,SAMEA5408228,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252987,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408228,ERP114186,GolModII_Mon27_2011,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:34Z,public,ERS3213538,ERS3213538,GolModII_Mon27_2011,54,10088011885,2759825566,10088,2631,GCA_000002305.1,,
ERR3225536,WGS,PRJEB31613,SAMEA5408229,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252988,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408229,ERP114186,Goyet_Vert293_UpperPalaeolithic,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:34Z,public,ERS3213539,ERS3213539,Goyet_Vert293_UpperPalaeolithic,59,54320540,17158652,54,16,GCA_000002305.1,,
ERR3225537,WGS,PRJEB31613,SAMEA5408230,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252989,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408230,ERP114186,Goyet_Vert300_31750,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:34Z,public,ERS3213540,ERS3213540,Goyet_Vert300_31750,51,32073011,11450410,32,10,GCA_000002305.1,,
ERR3225538,WGS,PRJEB31613,SAMEA5408231,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252990,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408231,ERP114186,Goyet_Vert304_UpperPalaeolithic,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:34Z,public,ERS3213541,ERS3213541,Goyet_Vert304_UpperPalaeolithic,54,55268200,17632128,55,16,GCA_000002305.1,,
ERR3225539,WGS,PRJEB31613,SAMEA5408232,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252991,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408232,ERP114186,Goyet_Vert311_35870,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:34Z,public,ERS3213542,ERS3213542,Goyet_Vert311_35870,51,1217738316,375140944,1217,357,GCA_000002305.1,,
ERR3225540,WGS,PRJEB31613,SAMEA5408233,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252992,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408233,ERP114186,Granastadir_VHR031_1067,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:34Z,public,ERS3213543,ERS3213543,Granastadir_VHR031_1067,63,190166917,56560541,190,53,GCA_000002305.1,,
ERR3225541,WGS,PRJEB31613,SAMEA5408234,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252993,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408234,ERP114186,Halvai_KSH4_4017,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:34Z,public,ERS3213544,ERS3213544,Halvai_KSH4_4017,44,6198894711,2047854562,6198,1952,GCA_000002305.1,,
ERR3225542,WGS,PRJEB31613,SAMEA5408235,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252994,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408235,ERP114186,Halvai_KSH5_2542,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:34Z,public,ERS3213545,ERS3213545,Halvai_KSH5_2542,47,29933196,11621700,29,11,GCA_000002305.1,,
ERR3225543,WGS,PRJEB31613,SAMEA5408236,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252995,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408236,ERP114186,Khatuu_Kha2_t1_2312,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:34Z,public,ERS3213546,ERS3213546,Khatuu_Kha2_t1_2312,63,2527403632,690910370,2527,658,GCA_000002305.1,,
ERR3225544,WGS,PRJEB31613,SAMEA5408237,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252996,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408237,ERP114186,Khotont_UCIE2012x85_1291,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:34Z,public,ERS3213547,ERS3213547,Khotont_UCIE2012x85_1291,64,11430447267,2956338045,11430,2819,GCA_000002305.1,,
ERR3225545,WGS,PRJEB31613,SAMEA5408238,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252997,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408238,ERP114186,Kokorevo_Rus3_14450,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:34Z,public,ERS3213548,ERS3213548,Kokorevo_Rus3_14450,58,32276609,10914766,32,10,GCA_000002305.1,,
